,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2020-06-01,284342.1986515601,554483.4320192644,252907.024157105,358040.4235595213,363033.8991893677,218667.8415619024,178705.07589686583,439070.6290509378,290322.27188813494,425886.66317970975,408847.37864039367,197648.5626008565,593961.4547930903,309862.91508706263,626991.8503173894,298665.2165412181,362396.95088833215,212496.44390580026,290649.3237652657,264859.40389271674,187340.32922810476,327204.54015558684,198702.50095346055,199428.46688624483,215676.29715060125,273550.65682563203,212553.6264443982,375703.28065129416,207460.6771605628,310032.46522324317,313406.65357421985,253642.93673639023,168369.64232572794,216328.0583820947,153083.48827196247,143840.626845435,167628.63275360258,122625.31309245166,305175.32619390154,225660.06811611005,265072.08877282165,148151.7428359719,173485.71035343988,159872.49113604322,277701.7356533854,266315.0225206676,144617.5376935314,219276.3601079612,186863.31790215205,166148.47843690842,160566.77242197198
2020-07-01,285120.8043669911,554328.1230122921,253477.91906347862,358218.57127558737,363083.1511378155,219324.37611583885,178955.90370730337,439882.82353986875,291885.4823203471,427100.1231753731,409009.03880857135,197366.12691755153,594158.4503606482,309910.3986692748,626577.7635246735,300074.8558789609,363652.82871212513,213223.44176228522,291535.0323858624,264882.38066900126,187177.57041156673,327609.7829058789,199008.35439336541,200434.6539317217,216698.8533352726,274471.76225219085,213323.4928998426,375927.80747221963,208966.94516302602,310133.4721746478,312834.7188677581,255542.9675845138,169230.33953184824,217018.61251875738,154007.61172985294,144605.03652403687,168135.01545778112,122893.80821398956,307398.49410205084,225963.03046879056,265126.81831805105,149094.76812867264,174239.4321615518,160684.98522739587,278139.41457945283,267255.3345820491,145055.7608185228,220272.1983993887,187779.9035559447,166854.0176773495,161220.44408638446
2020-08-01,287004.75690679654,557564.719057476,255051.61355528675,358627.0444216831,364055.94274323835,220750.5600098509,179937.57691745376,442374.58555260923,294608.7423570448,430283.41812421795,410748.2504091544,197862.6449172299,596255.0120588519,311111.1757354739,628635.0677593221,302703.497456735,366609.7865815703,214893.9936793246,293776.5941025019,265698.0104382642,187855.0020875334,329156.849375232,200031.79435353054,201997.10332879997,218648.14077940662,276565.2452195418,214753.33906550857,377947.43675511004,211106.69117370565,311714.1579334656,313709.8072642832,258631.65456240033,170520.04690305196,218502.3220007991,155367.85374535466,145929.15777743838,169029.87958997508,123622.49512162269,310787.83595710876,226727.602087753,266352.39323399606,150510.25339719167,175670.54382980082,162051.04106064714,279798.3197228157,268775.1921051433,146139.28611938073,221761.82129358663,189342.70533843242,167827.01206110293,162567.51590020495
2020-09-01,290109.0752871724,564750.0842270539,257575.5890412979,360685.973730665,367029.4117811399,222903.49578890772,182031.64783169646,447150.2631476191,298905.2222885656,436011.4101607367,414526.9966980412,199442.09316687493,600559.7296601805,313331.4443189829,633516.6208715757,307127.436240447,371607.8548986384,217565.05382773865,297836.4267159341,267819.5615767242,189631.64487363017,332197.8613475829,202209.16974140183,204333.30887309075,221582.7512453272,280417.4767754826,217169.97708447286,382066.69535858603,213957.25371307088,315072.2091348044,315598.93524553813,263152.0157527042,172428.77278405157,221206.78621062683,157263.4005003537,147877.8541869199,170669.16572302734,125064.95519061938,316194.79035185516,228369.38281765833,269117.9831363892,152624.92089881637,178095.59612303614,164037.55960764896,282699.0158559138,271008.2658461807,147870.97458006808,224214.10525931045,191657.15519094432,169540.63197599555,164708.0912645031
2020-10-01,293961.8819791815,573976.5900534851,260562.25448669144,364060.7702733427,371637.0836787976,225333.32256093514,184601.2552975984,453504.99271041126,303990.41256958834,443274.00802019285,419571.64075813413,201581.01955556133,604992.3326221242,316180.2950092862,639614.7943224359,312727.54157859884,378039.07454504777,220856.14714512727,302779.9622053881,270916.5470704203,191456.66734252588,336052.0146495891,204944.1636981814,207047.47491763392,225056.78237721437,284508.21062732575,220100.72605063627,387684.92199666816,217074.91229830045,319737.8363730055,317579.13418368244,268452.64256445627,174589.85676510877,224573.8580504177,159116.42091256782,149363.88661150113,172822.5795970706,126995.65927600978,323242.6201704115,229561.98093481653,273188.0226235714,154961.0235879093,180842.6825271271,165858.51458763258,286460.1781070374,273434.2962343602,149839.1574646939,226805.3874894332,194127.35173463743,171398.54828859784,167332.8822725556
2020-11-01,298124.9567112099,584720.3715075761,264068.9124759995,368520.7950165458,377309.2191377466,228104.45821515634,187526.16686616943,460897.46976011014,309612.8260131988,451428.97755790915,425327.78817164066,204108.98331193256,609657.4271531266,319813.7175206299,646853.995019005,318903.3844001496,385384.5908089066,224544.5300811997,308822.15298036084,274534.6123596166,192773.59075219082,340436.79803871596,208216.57436412084,209980.9158885822,228789.9432664043,288341.058289819,223298.7907535246,394371.05029039626,220147.63994966715,325300.1491501339,319502.8884167069,274135.37948529096,176883.3020878431,227878.53162011842,160909.21665607303,150568.12228057862,175526.6380869242,129290.45753752223,331938.9017872472,230532.944624947,278118.8884198522,157386.13433853767,183779.25454491397,167677.27324603035,291218.09943418135,276217.0160359847,152134.63021049605,229689.0311434516,196645.35809087774,173197.3022692989,170221.8861204193
2020-12-01,302099.19746116933,595436.9155157837,267554.22843129886,373440.40879669506,383329.56462771347,230789.30397171094,190192.89567120513,468295.4706053312,315102.6166741917,459238.14288944256,430962.847993639,206477.45308643722,613489.859865541,323891.91520301346,654185.2787939213,324978.191565609,392858.68315014074,228213.5904026432,315354.6450830279,278105.34564216126,193297.34658204552,344671.97979109787,211297.0417429428,212740.5704534125,232489.19265467956,292073.07408266305,226207.8656282764,401305.5386389739,222952.62261891874,331175.1094854434,321133.5339296571,279689.5209981611,178849.7190255445,230705.82095695965,162292.0820779706,151406.31725226648,178159.41725407142,131494.0235418783,341674.13864016667,230808.15201179226,283250.9430121144,159479.66427040473,186290.99600014286,169158.67116830274,296668.8302116224,278776.9415451977,154386.92111349216,232182.00653122677,198869.5841038325,174436.85493286047,172932.47406689983
2021-01-01,305735.315130037,604335.7804700738,271161.4727891697,378097.4090955502,388940.2667123638,233607.86457240683,192934.62064746054,474985.830883091,320509.89582664863,466819.9224955188,436385.4851848598,208823.71944904805,616235.9530006571,328055.9344633278,661071.4111357178,330782.41721967113,400357.062905322,231888.94835211453,322066.0787423298,281386.4214116755,193654.0756121364,348594.605520416,214133.19464500967,215320.83239118653,236002.97851201586,296027.4434952628,229120.3135769127,408131.4462677022,225694.19244172305,336661.2497723636,322202.85620974185,284843.44793773233,180688.40206879957,233053.99364394415,163636.31747897342,152457.94507941464,180588.797131693,133645.21973702862,352160.85092604096,231231.96957726125,288098.45705871977,161247.45838843458,188461.86482314346,170586.3784253655,302031.2460143086,281227.94192291796,156505.75283539834,234492.94529208227,201088.79754548482,175374.7661637621,175309.30529056225
2021-02-01,309345.57342964684,611949.5189578403,274755.29962150316,382957.0691683441,394642.25007285806,236610.11772730015,195934.06691186095,481603.0872207265,326127.07609910466,475033.8032036137,442530.34763428225,211384.8050230476,618558.0923657342,332470.5120725163,667865.4413196184,336861.40116149123,408542.4841717468,235716.15905475928,329144.72211081354,284720.7592428037,194379.06491938338,352868.87479508977,216901.65207479766,217970.58429517798,239623.7974060408,300430.8435428695,232256.01806004575,415338.809487465,228888.67006468587,342388.8389926069,322780.5866248891,289830.80297611706,182593.65791566987,235341.41814873015,165096.90903896114,153772.55416495088,183032.31636873333,135677.9952260326,363816.72535532573,231777.71383484438,292775.1440208401,162883.62600958467,190721.1933204912,172127.52796522496,307317.4093254072,283653.0568486165,158442.59150079577,237016.31564047045,203490.8385639789,176447.45721627361,177545.76776631456
2021-03-01,313012.3307011369,618846.9363784535,278595.5975714097,387497.8748734647,399910.53192725754,240009.30598588265,199121.6292250099,488288.9197803216,332698.1885266078,484181.8552383757,449991.78481511446,213996.47697351468,621842.0750595938,337605.3409695811,675065.6488401134,343139.49686430814,417624.5715318909,239728.63209938235,336977.98263261677,288045.5187426386,195289.38566508796,357581.8636788758,219783.3750369835,220710.56404978447,243324.08640795015,304217.20789703843,235584.8659838848,423055.9524876002,232319.3381431288,348341.8610715396,323031.3960483323,294629.0661997175,184672.74263569363,237537.59995087885,166850.63842512632,155335.636882378,185829.09946166154,137768.9216553364,376857.74893364776,232241.56727416057,297330.1943100475,164517.9247285918,193414.17994358044,174077.3467214008,311691.63008524047,286441.3329876147,160326.29802481495,239752.52455727253,206217.39115185643,177780.76455003038,179847.0969519648
2021-04-01,316941.78435801977,627876.5722547033,282866.2134964559,391716.8266337646,405294.7422234546,243781.6159039388,202395.94382777123,495722.2930628764,340386.9986014199,494584.8546709032,458673.0464538469,216457.1959611032,626217.1056012913,343640.9016031906,683903.7638004357,350200.7691639781,427805.8151539134,243921.4734486552,345864.21632392704,291747.5336304679,196225.17544167195,362690.5589483467,222738.68968894787,223584.13747032188,247342.18992537074,308006.7090038569,239208.63288804877,431155.6653426431,235929.60138883686,354892.00938049244,323935.82324170036,299891.53483547457,186987.5242774569,240254.78669431029,168797.8275619305,157137.44479513107,188840.5759119439,139512.09086074788,390885.9979106441,233137.95090189893,301830.9165515597,166209.56965558138,196622.20348428175,176389.1524296647,315922.18229232077,289499.1371145269,162182.21399742257,243008.6401182767,209261.89131301074,179501.85936406755,182323.41033646185
2021-05-01,321121.58087319444,638689.0125598923,288034.338566865,395934.50701540074,410580.00756101427,248098.64260347004,205750.2758933031,503478.2492595184,349563.659240318,505211.42443297285,468061.644602915,218669.72752733502,631513.4878890725,350889.786347122,694359.8132049455,357605.5357574913,439112.99868285836,248445.90881153187,355904.52487715567,295925.3648139744,197165.78736105785,367669.72789751925,225706.9677961976,226932.58116117504,251861.66152311835,313025.30115722516,243352.06014856548,439085.54719620384,239507.62475740758,361509.9665816715,325935.44294838497,305907.3270463818,189585.9220687088,243966.08121012666,170981.5209449067,159114.79725318518,191959.20519688027,141007.63950754312,405449.00387836347,234696.0360448147,306519.1863978,168033.42370997425,200012.2713613887,179048.32990626595,320106.2755559822,292365.9761169196,164111.65663844245,246921.02656645447,212515.42492996188,181480.16905624527,184922.71947777263
2021-06-01,325241.59021831903,650297.9801880805,294361.442630908,399884.7288572997,415812.5220445573,252717.60059808078,209224.68767779725,510815.82472529256,359651.8139323241,515179.79535032314,477281.2336972579,220975.74693204605,636546.4925558901,359159.60790890147,706153.1437435728,364906.799825666,450562.6733246198,253349.81724096686,365985.9982054103,300483.42308836617,198401.74139262675,372074.1891032451,228818.869473847,230858.05697217933,256957.42715482265,319524.4413212038,248465.6717870417,446273.6584010262,243131.2657884003,367720.3822342817,328664.98300388054,312814.1970239465,192554.8270088324,248345.85117562357,173530.09909054573,161295.96632353644,195085.12037713625,142554.3676416613,418614.96427842445,236942.73086184254,311220.74774516706,170112.37579864392,203285.43683692697,181771.1867299436,324737.94952013047,294840.9989694454,166224.9621452291,251309.42807762782,215701.29380455587,183617.85585906022,187594.9398919902
2021-07-01,328349.66746637365,660790.4136823736,300840.69949042244,403374.68928697595,420483.04128145427,256955.08061537202,211838.4911939701,515794.9923356797,369702.0412829648,523278.01065280964,484974.90052807936,222938.37032804042,638950.4589167583,367696.4486031106,716457.0473924737,370423.7464870344,461020.7128826102,257800.6833677408,375051.2495878239,304457.6663427486,199381.01504041135,375150.4726102774,231076.29252865197,234817.61410567522,261692.57592689493,327001.2605907142,253605.52892667227,452511.18318086927,246326.79804922684,372167.3774527269,332593.1784428539,319263.2713623128,195498.24646031295,252244.220171875,176151.64473837064,163511.080960868,197800.66812395607,143300.85593914613,429272.3832683096,239082.15059414867,314687.3979891128,171954.88290985322,205657.7968331359,184091.62546694814,328409.75597672304,297066.9808233329,168026.05973871498,255647.2831168475,218002.5020135768,185528.16433854503,189475.16107535546
2021-08-01,329990.93363201624,668049.6581782512,306604.9170810787,405502.34993448784,423596.89990833116,260185.24090499736,212970.99291339595,517482.93590541574,378539.0381456011,528217.137854842,490275.21138846944,224081.7963792812,638053.7783256588,375259.34308891394,723198.0636697598,372620.1621367005,469124.9679937062,261315.14379661638,382349.7677399894,306658.960198601,199647.8563868189,376600.053779382,231953.10522728608,237937.33030508377,265186.94166617765,331774.5725670493,257596.34644133938,456980.5022631649,248821.00886124812,374326.63565940043,336102.22349597275,323259.48067877325,197796.85188386717,254228.20190744652,178409.46726054852,165447.2560607927,199564.08688929921,143171.59252266653,436211.32291677035,240513.16251909477,316122.63132347836,173161.72537065388,206872.44443117944,185642.92328545384,330459.84676416434,299077.03655730205,169424.71697483715,258812.3998561759,218923.45877942807,186720.56940450528,190115.80759568862
2021-09-01,330347.64959893865,672972.0652700085,311275.56592452014,406554.1903240524,425372.7327500922,262546.5652527779,212776.01454141797,516886.02083620004,385884.47099571285,531063.6831182755,493575.5275522621,224233.05501297102,634926.7409886151,381421.4260989151,728126.866972542,372031.3485930174,475165.41889165953,264065.37419685355,387855.93478036305,307197.3437008722,199378.23847755117,376703.05759102036,231192.33019943826,240205.611762416,267480.7066790964,333985.51970181265,260280.12791409265,460241.0451471138,250398.82449240252,374661.4459691481,339282.34701333835,324743.0515530949,199281.10574169425,254597.11555640318,179918.98404019058,166812.34308924782,200357.31075850734,142015.27964295298,440469.86240331124,241046.61152930887,315559.4855589599,173534.12845320042,207131.48922529843,186423.9565481268,330788.9934149428,300836.4945734789,170289.83551770088,260733.1410277714,218560.97993567682,187306.0223213688,189664.62807252503
2021-10-01,330815.54499155795,677366.517775188,315874.2300043157,408073.74271496356,426915.8514594,264996.0227467921,212506.05817346493,516494.23785360967,392409.7328335186,533093.0727228184,496967.29050702177,224393.13426281916,632836.7518071091,386850.44001461315,734282.8387338271,370857.22921931633,480116.2125782122,267280.6620251739,392979.81402597233,307261.95637204935,199648.98109556152,377074.2538201634,230585.40813704635,242527.53932923917,269654.5517515854,334248.2093248084,262877.5085492906,463170.6039490393,251765.38633615183,374743.613048882,341427.47777626396,325062.2420694484,200698.62693525405,254370.31270448037,181331.53333953733,168278.65576857663,201201.12580716354,141665.75104674068,443798.3155562864,241515.99504677672,314966.1806393089,174002.32584563954,207627.1111632907,187094.05920834944,331420.1325186849,302945.6415898244,171648.48896589663,262305.15860703844,218229.59172789994,187908.2941632493,189391.15679398607
2021-11-01,332146.9596755647,683160.6963779697,321018.62864588393,410358.2352059468,429298.23952145485,268167.3985062083,212848.34186156877,517406.4879138525,398624.42041940003,536174.5944834744,501547.0862983782,225088.2003686501,631792.4259569743,392481.9088803365,742929.0666698255,371223.49235090736,484934.4681227717,271365.7151514376,398246.3299723318,308074.58388732857,200723.09372094495,378179.201833041,230693.7294338996,245438.18621297716,272470.0748472404,335596.7654199791,266483.2228206532,466615.0824830292,253561.05436423616,375641.7827211079,342892.4231280898,326411.8505003376,202646.55180610888,254784.0406423826,183044.66587542507,170369.6419935214,202599.1745789631,142204.67651361195,447176.5914557404,242290.14530806165,315191.36777503235,174904.77806844935,208842.7617485115,188148.58355482586,333090.3569755716,305584.2186038128,173398.5548789101,264525.2824385722,218665.55511836024,188894.5903773314,189774.27695645043
2021-12-01,334504.1777348439,690303.6064856438,326579.4318581393,413058.5753119574,432297.9374036085,271812.8010914076,213706.46236278352,519487.3807050865,404459.33158172626,540593.4006332675,507101.74240124086,226506.37163390018,631020.3036588627,398017.0855957653,752135.5086831165,373193.41742720624,490239.0628164104,276045.1766655284,404042.23710774834,309527.84310037387,202140.92796102318,380180.6843564103,231668.20095233677,248693.37133627688,275630.6068179743,337808.5282346343,270772.8285284866,470470.7894218311,255884.85319232105,377368.2394442411,344578.04472526914,328595.4269526023,204781.11601651748,255868.42430305015,185069.8384768767,172606.72461027055,204379.99360903818,143213.76589284552,450995.2543930943,243647.9403248243,316757.49189301394,176221.69929943013,210670.36092792894,189528.48539321055,335921.97889216593,308501.11716974195,175436.89693443206,267627.79802243825,219881.82535007576,190166.90203183633,190625.00266604568
2022-01-01,338307.2420610012,700265.1966015236,333560.1665655749,416239.5598222833,436207.1995385037,276608.8426731448,215874.33020965997,524630.6368801704,410528.502923774,548654.0045642308,514600.6833564616,228997.45418740748,631922.5974940361,404812.18944457005,767157.3822870078,378477.0601704768,497741.02195897046,282041.66288110625,411447.0207564288,312271.4463305727,203748.8387191665,383137.3437470994,234027.53056382644,252781.54917854877,280180.72345191566,341956.597681293,276090.6261269216,475651.7452548386,259236.5003162372,381344.3295977773,345879.9774798337,332732.21755786805,207145.59578613224,258013.57233953927,187345.22276000291,174410.0542687601,207088.46506391242,145208.43889004414,455694.0118071772,245722.87060000582,320427.0763455707,178223.12410000907,213457.6482209773,191821.0391737381,340107.79365642456,311903.34398926684,177970.1693926075,271881.00828507147,222353.00973218784,192076.35302622686,192692.77326162255
2022-02-01,342685.7201946673,713048.1115457165,341679.6366200557,420095.96005287906,440821.5262760168,281972.8743884558,219218.17678423933,532755.0142827757,417431.83908779017,559988.4552451568,524226.29095433326,232443.6368184297,636167.6628779597,412896.793588435,787055.2455738108,386560.40670718026,507592.5940867783,288703.4446892958,419536.70088892354,315840.7913409785,205300.0147444267,386794.7778080622,237488.65521956517,257462.11497530434,285730.8941004435,346884.4224892813,282134.5874640874,482361.6728245504,263610.65636898536,387389.31504810817,346900.70054265397,338509.44905002764,209472.39789815122,260820.00051835613,189465.01528708544,175307.09965852686,210623.43344803163,147433.72700263245,461753.92674774054,247564.20272997275,325672.44564410305,180579.3588913709,217023.3560227024,194531.96312984137,345102.1229538041,315101.207422935,180758.51334907542,276589.50917493453,225862.27607241765,194377.5843008239,195707.7862071196
2022-03-01,347661.96974973875,728462.2516696253,351263.2169137338,425242.881932561,446702.7684884468,288038.3214522757,223437.64341272748,543685.3964561089,425958.81445873575,574271.2380362573,536192.2740601102,236588.2386605402,644393.4511614077,422834.89101995557,811619.048836891,397145.5961365807,519693.170473995,295665.42160531227,429206.6849375628,320309.5298669774,207120.79215839447,391327.11761130067,241819.47474169484,262777.46809589904,292413.69554813387,352668.7424600222,288223.2488791888,490658.9214402477,268921.90694986534,395312.0401063412,348290.99044762825,346000.36758020916,211983.19617881626,264208.0552221191,191400.81259666747,176065.50273530497,214698.38958021687,149933.2676175211,469197.8767339131,249454.73851655345,331967.5670683057,183195.66386815187,221234.98743720015,197722.45696137557,350962.5136119034,318872.2993732069,183788.04563699593,281897.22307044786,230315.62902911822,197185.7446043858,199373.18420268144
2022-04-01,352460.34668546374,742479.5382516921,361341.242680305,430509.14856494224,452787.0305259738,293923.17730202625,227522.2265512788,553898.7629823366,435538.0282674196,587903.831552378,547970.4695057374,240463.8827945526,652064.4911286217,432994.6966612086,831568.3216807615,407628.0663846708,531708.1739895288,301937.3157849906,439418.7037274611,324838.39166566473,208839.09553685796,395860.1060425034,245744.7945571101,268198.18114556564,299213.68037343345,358802.993657098,294115.2765567694,499007.71950566606,274041.9386403544,403086.6425106364,350582.18163124955,354089.3409669432,214714.23476013026,268261.1123460218,193321.26468180364,176890.60049763057,218509.0215550697,151815.85446398225,477213.39285130776,251509.66698105432,337885.0667920177,185643.83451346774,225250.07858971707,200695.59865008565,356771.45883562247,322349.1146766707,186389.73548461558,287137.6154904302,234667.26837569362,199955.446757367,202790.71614969394
2022-05-01,356874.92767834367,753045.5170429191,370999.93513786915,435315.73107880534,458953.5647999483,299332.30860762874,230621.41841439472,562647.9680718154,445037.72884732735,598248.153048071,557557.5255580954,243070.15861580466,656712.6846052014,442157.2708394218,846978.6564383315,416389.0322643562,541523.6623082532,307275.1814753415,448944.3950356214,328748.5822117407,210261.6413228614,400085.3840434831,248777.22738660115,273341.46939703106,305549.3312945505,364473.3805290088,298963.74359110085,506073.2201879876,278207.9466242167,409966.67510274454,353965.8431904078,361457.0140886705,217167.33205526439,272199.3751075916,194969.9256835885,177841.16865338385,221454.33660223396,153252.71109660243,483714.2502412244,253734.1267484985,343325.6732275389,187754.09846045336,228508.1897321002,203405.03347001155,361773.88699707034,325755.3506123523,188564.99785084848,291898.83282425656,238231.4690662726,202741.56176342897,205574.54609432715
2022-06-01,360599.21050342143,758663.2686773316,379585.3225586834,439914.76943242963,464128.0208889318,304053.55051285774,232978.37948941268,569157.3953409503,452982.07531726855,603325.4144699135,563396.6608273928,244840.21085863875,656969.7573024172,449351.76072414103,856364.378988998,422839.8096308054,547114.7442802085,311932.1310189927,456388.8267404549,331671.5694145514,211638.343269625,403107.28141753824,251144.99786801287,278183.23152646486,311185.8343577884,369521.96183376556,303392.60810860276,510567.90580537467,281732.00503857643,415567.956010633,357008.8121445738,367281.66347701655,219675.3406218119,275608.1854571955,196610.6121014698,179390.72178120166,224001.7903900616,154642.52662874814,487736.243959262,256084.3886767677,347960.6207480473,189931.23967905043,231323.34813721883,205810.20928026238,365588.0128680056,329152.4974126284,190641.02651153752,295793.1905041609,240968.48952706982,205220.37930557455,208134.36273632324
2022-07-01,362453.74341386074,758970.2852713467,385410.605124908,443016.8229429272,467032.30880162417,306924.289489822,233558.92212415696,572173.2703980854,457001.5784494833,601637.0800461642,563995.8321572124,245203.14438345854,653240.6668136847,452894.28166056285,859993.3754658558,425728.1742766045,546599.364073139,314720.9118192419,458904.91762813105,332236.3486767535,212313.9308394211,403789.8858562496,252055.62191040802,281521.34657367185,314725.7295083057,372028.9460094091,305949.28289844183,510533.692451772,283969.0189138521,418353.7424945922,359068.7320035731,369787.83697741915,221131.7362936218,277017.3268949013,197493.68517160675,180747.31409823187,225245.66742303464,155276.16485430312,487018.2398482727,257264.52825955104,350892.1719785345,191441.432470764,232864.41198277744,207430.68637603175,366967.7282054722,331627.00117707055,192233.44543140533,297904.25964344526,242291.17844573723,206741.75474882382,209565.20978018836
2022-08-01,362590.6648802319,754338.9832406748,388359.14357233053,443946.0379762091,467184.7554232517,307825.4887236446,232887.60579924076,571140.4273348438,456121.7599205337,594986.6122455286,560207.0825559539,244727.84299677447,646808.8308975025,452262.30388306413,857760.3786548668,425832.3926468844,541228.2868815913,315789.5856558413,457460.2899045626,330920.62495028554,212135.19218341875,402282.4603430783,251843.00866718602,283264.03156124806,316167.40049625473,372076.6778629988,306798.82977119024,506649.6825332421,284758.50611183426,417990.2061959443,360019.40989792923,369097.1966507365,221963.40255475894,276830.893470047,197906.29803594807,181570.7203979613,225477.58148274827,155350.01849790887,482267.20819706976,257829.13159595034,351571.6432016135,192161.81141852905,233178.33129451805,208168.7802665585,366986.6202839883,332856.3141846727,193196.53950650126,298331.82248413266,242398.3658747625,207183.35804677487,210064.6458296694
2022-09-01,361388.2207062359,746931.89197569,388736.16978858644,442372.6901715421,465588.4607470177,307161.11528970354,231333.397536232,567038.6806835759,450909.85550296353,586096.8176791021,554152.6501398549,243437.26005308024,638621.9528029767,447661.3910076576,852199.7687481274,424422.9394306789,533392.5442356385,315344.2463205072,453117.4359941993,328482.20480536943,210753.87046930878,399634.3866594361,250871.1996325139,283406.8623841505,315820.5304283948,370578.72069737175,306082.547824439,500716.0041974574,284103.6794694063,415720.38598036073,359570.00660222746,366642.848205866,221833.8210123174,275925.2113167452,197718.90141259783,181334.19360597603,224808.0043645566,154831.4257909549,474756.07964274427,257457.03416828866,350801.7793076282,192055.25784492283,232347.50876149078,208132.59903925203,365825.15186647605,332745.8531268336,193558.87918219573,297511.6326083358,241661.1318984994,206997.27479767625,209667.0098435166
2022-10-01,360563.50340929214,740263.6992802009,388254.40855426155,440537.8114666944,464431.2164254988,306211.1832268487,230286.05591830795,563541.899029362,444441.12612259126,579385.4861531032,549260.627843755,242573.1099519699,632609.855105708,441750.2778211578,847486.6795492647,423666.10984831216,526692.532855403,314606.7368860681,449395.46703772066,326807.45095962594,209256.83971096738,397929.8838679279,250568.7750034555,283366.645715196,315219.9266709417,369381.2953939456,304915.9300134133,496125.2468563782,283374.77294301585,414262.38992207247,358789.79213549383,364573.7564459367,221508.2695695775,275333.80926938495,197528.85640718354,180508.65167859258,224315.38015445438,154627.64153234055,467660.14335036115,257544.31245735925,350169.8085704043,192128.17262290683,231627.42126605567,208271.00273813342,365310.4029419949,333095.3208052683,193941.51661419976,297143.78157826123,241354.29605406322,207080.68941158926,209387.61440776414
2022-11-01,360324.9522597144,735023.4323313542,387549.0266719518,438977.0966812901,463901.0545836151,305209.15842162346,229515.15090769425,561569.512583819,437424.7166792117,574864.6648143235,545491.8924572172,242089.6815109592,628137.1741264667,435150.28841823246,844390.5873967748,423972.47329957417,521271.7411326184,313698.53117115615,446428.05340501835,325762.6599735462,207887.77331093667,397034.6204086745,250770.31005006644,283262.65014422085,314518.9675884826,369015.0721140777,303676.1708496123,492690.9240551433,282892.8720992149,414028.82663397415,357870.88240259344,363591.0508773288,220962.33211537078,275322.10027612787,197244.77812711577,179522.31172874625,224177.961657495,154434.55175556723,460962.3856417877,257834.5804287636,350480.890450588,192497.8687060376,231215.3171380492,208665.51427649753,364994.5812211775,333812.5825344136,194529.67751017562,297103.05787831853,241619.77430645653,207373.80596397587,209303.03025469766
2022-12-01,360449.2833389972,730531.5842828917,386704.49693922076,437389.3540229828,464184.42799057736,303921.6209034281,228963.92096265775,561072.8589033894,430528.77033649804,571473.1033778588,542291.7144194691,241826.96474322816,625077.8595107715,428996.06140615797,841842.8101667151,424611.8007585443,516939.6755559148,312588.1757820428,443823.77347982395,324891.1049917429,206659.98517972018,396890.0844093536,250981.33142830143,283029.7362627681,313614.1485239823,368842.9916997084,302464.0683154265,489763.14108223125,282817.346268513,414223.9857476161,357246.8824256893,363701.5703773533,220464.72851757254,275653.176755389,196869.76066854506,178507.17314504724,224261.20339851113,154661.82425651836,454754.4117091357,257893.23032663853,351115.95749569795,192941.42970057717,231046.329518326,209189.46584166124,365313.72471983545,334299.30140524544,194883.43141482153,297208.5204659524,242318.9780933086,207483.16883137784,209191.90689779713
2023-01-01,360462.42631367774,723543.2200953517,385359.1765422294,435727.5541713384,465555.88211209606,302222.7982355407,228553.95934275782,560198.0191259567,423639.1184744176,567051.2217020037,538704.0005494491,241308.1774551093,622165.442563808,422925.1625772616,837184.4689565095,424619.2917678516,513102.8143791657,311279.128311052,439792.64208380337,323954.5294944767,205830.12492701577,397260.6345303186,250797.20018787275,282425.9416746539,312224.5838006106,370052.92030048807,301274.14758786355,486405.53599038353,282673.8037719524,413707.74903285643,356353.35790206183,364140.3538124044,220039.96126263624,277065.65104448696,196303.47188726594,177230.2431529674,224072.9363759594,154388.745756935,448862.4318933023,256980.27991566178,351396.1751498149,192894.13897691426,230685.66925671246,209389.38802308103,365716.370808604,333941.7100919247,194691.19676926828,296821.36634043686,242493.30416237304,207008.90837645202,208548.43298742213
2023-02-01,360723.26588210295,716358.6238994632,384219.99427357345,434346.93543581414,466963.3877928715,300607.30858431454,228559.8118892821,559515.659697129,418252.02620695886,563388.1718145887,535596.2477058127,241082.58902017528,620094.4598263755,417954.0071495007,832043.2545694512,425094.5794101664,510160.66361647565,310421.9654977729,435886.43342489254,323454.2705716062,205227.16848181363,398144.5233053723,250401.84524472908,281881.26589359797,311220.3369646698,371119.3515499264,300950.0707669163,483763.7917552903,282872.14250809874,413729.47661531693,355658.304042696,365165.85976399435,219803.44801969195,278822.6363950402,196051.24851412777,176002.50514033073,224188.0825324556,154086.72123730092,444186.60453139833,255678.15148997735,352198.43892863503,192881.37543848561,230580.60136225497,209376.4801062655,366485.122278509,333395.2323332266,194431.11141990838,296296.49061051983,242877.03040951802,206526.4024574538,208176.08547239788
